381,,muzzle,ATTACHMENTS/COMPENSATOR_MIKE9,comp_mike9,comp,icon_attachment_pi_mike9_compensator_v2,ATTACHMENTS/DESC_COMPENSATOR,PERKS/COMPLETE_THE_MARKSMAN,,,,,,2.5,0,0,0,-1.5,3.5,regular|hardened|veteran,ATTACHMENTS/MOD_RECOIL_CONTROL|1,ATTACHMENTS/MOD_ADS_RAISE_SPEED|-1,ATTACHMENTS/MOD_ADS_SWAY_CONTROL|-1,,,,,,0,,,
382,,muzzle,ATTACHMENTS/FLASHHIDER,flashhider,flashhider,icon_attachment_flashhider01,ATTACHMENTS/DESC_FLASHHIDER,PERKS/COMPLETE_THE_MARKSMAN,,,,,,0,0,-1,0,-0.5,0,regular|hardened|veteran,ATTACHMENTS/MOD_MUZZLE_FLASH|1,ATTACHMENTS/MOD_BULLET_VELOCITY|-1,,,,,,,0,,,
383,,muzzle,ATTACHMENTS/FLASHHIDER,flashhider02,flashhider,icon_attachment_flashhider02,ATTACHMENTS/DESC_FLASHHIDER,PERKS/COMPLETE_THE_MARKSMAN,,,,,,0,0,-1,0,-0.5,0,regular|hardened|veteran,ATTACHMENTS/MOD_MUZZLE_FLASH|1,ATTACHMENTS/MOD_BULLET_VELOCITY|-1,,,,,,,0,,,
384,,muzzle,ATTACHMENTS/FLASHHIDER,flashhider05,flashhider,icon_attachment_flashhider05,ATTACHMENTS/DESC_FLASHHIDER,PERKS/COMPLETE_THE_MARKSMAN,,,,,,0,0,-1,0,-0.5,0,regular|hardened|veteran,ATTACHMENTS/MOD_MUZZLE_FLASH|1,ATTACHMENTS/MOD_BULLET_VELOCITY|-1,,,,,,,0,,,
385,,muzzle,ATTACHMENTS/FLASHHIDER,flashhider06,flashhider,icon_attachment_flashhider06,ATTACHMENTS/DESC_FLASHHIDER,PERKS/COMPLETE_THE_MARKSMAN,,,,,,0,0,-1,0,-0.5,0,regular|hardened|veteran,ATTACHMENTS/MOD_MUZZLE_FLASH|1,ATTACHMENTS/MOD_BULLET_VELOCITY|-1,,,,,,,0,,,
386,,muzzle,ATTACHMENTS/FLASHHIDER,flashhidershtgn,flashhider,icon_attachment_flashhider_shtgn01,ATTACHMENTS/DESC_FLASHHIDER,PERKS/COMPLETE_THE_MARKSMAN,,,,,,0,0,-1,0,-0.5,0,regular|hardened|veteran,ATTACHMENTS/MOD_MUZZLE_FLASH|1,ATTACHMENTS/MOD_BULLET_VELOCITY|-1,,,,,,,0,,,
387,,muzzle,ATTACHMENTS/FLASHHIDER,flashhider_mike26,flashhider,icon_attachment_flashhider_shtgn01,ATTACHMENTS/DESC_FLASHHIDER,PERKS/COMPLETE_THE_MARKSMAN,,,,,,0,0,-1,0,-0.5,0,regular|hardened|veteran,ATTACHMENTS/MOD_MUZZLE_FLASH|1,ATTACHMENTS/MOD_BULLET_VELOCITY|-1,,,,,,,0,,,
388,,muzzle,ATTACHMENTS/FLASHHIDER,flashhider_aalpha12,flashhider,icon_attachment_flashhider_shtgn01,ATTACHMENTS/DESC_FLASHHIDER,PERKS/COMPLETE_THE_MARKSMAN,,,,,,0,0,-1,0,-0.5,0,regular|hardened|veteran,ATTACHMENTS/MOD_MUZZLE_FLASH|1,ATTACHMENTS/MOD_BULLET_VELOCITY|-1,,,,,,,0,,,
389,,muzzle,ATTACHMENTS/FLASHHIDER,flashhiderpstl,flashhider,icon_attachment_flashhider_pstl01,ATTACHMENTS/DESC_FLASHHIDER,PERKS/COMPLETE_THE_MARKSMAN,,,,,,0,0,-1,0,-0.5,0,regular|hardened|veteran,ATTACHMENTS/MOD_MUZZLE_FLASH|1,ATTACHMENTS/MOD_BULLET_VELOCITY|-1,,,,,,,0,,,
390,,muzzle,ATTACHMENTS/FLASHHIDER,flashhiderpstl02,flashhider,icon_attachment_flashhider_pstl02,ATTACHMENTS/DESC_FLASHHIDER,PERKS/COMPLETE_THE_MARKSMAN,,,,,,0,0,-1,0,-0.5,0,regular|hardened|veteran,ATTACHMENTS/MOD_MUZZLE_FLASH|1,ATTACHMENTS/MOD_BULLET_VELOCITY|-1,,,,,,,0,,,
391,,muzzle,ATTACHMENTS/FLASHHIDER,flashhidersmg,flashhider,icon_attachment_flashhider03,ATTACHMENTS/DESC_FLASHHIDER,PERKS/COMPLETE_THE_MARKSMAN,,,,,,0,0,-1,0,-0.5,0,regular|hardened|veteran,ATTACHMENTS/MOD_MUZZLE_FLASH|1,ATTACHMENTS/MOD_BULLET_VELOCITY|-1,,,,,,,0,,,
392,,muzzle,ATTACHMENTS/FLASHHIDER,flashhider_mpapa7,flashhider,icon_attachment_flashhider02,ATTACHMENTS/DESC_FLASHHIDER,PERKS/COMPLETE_THE_MARKSMAN,,,,,,0,0,-1,0,-0.5,0,regular|hardened|veteran,ATTACHMENTS/MOD_MUZZLE_FLASH|1,ATTACHMENTS/MOD_BULLET_VELOCITY|-1,,,,,,,0,,,
393,,muzzle,ATTACHMENTS/FLASHHIDER,flashhider_uzulu,flashhider,icon_attachment_flashhider02,ATTACHMENTS/DESC_FLASHHIDER,PERKS/COMPLETE_THE_MARKSMAN,,,,,,0,0,-1,0,-0.5,0,regular|hardened|veteran,ATTACHMENTS/MOD_MUZZLE_FLASH|1,ATTACHMENTS/MOD_BULLET_VELOCITY|-1,,,,,,,0,,,
394,,muzzle,ATTACHMENTS/FLASHHIDER,flashhider_kilo121,flashhider,icon_attachment_flashhider01,ATTACHMENTS/DESC_FLASHHIDER,PERKS/COMPLETE_THE_MARKSMAN,,,,,,0,0,-1,0,-0.5,0,regular|hardened|veteran,ATTACHMENTS/MOD_MUZZLE_FLASH|1,ATTACHMENTS/MOD_BULLET_VELOCITY|-1,,,,,,,0,,,
395,,muzzle,ATTACHMENTS/FLASHHIDER,flashhidersnpr,flashhider,icon_attachment_flashhider04,ATTACHMENTS/DESC_FLASHHIDER,PERKS/COMPLETE_THE_MARKSMAN,,,,,,0,0,-1,0,-0.5,0,regular|hardened|veteran,ATTACHMENTS/MOD_MUZZLE_FLASH|1,ATTACHMENTS/MOD_BULLET_VELOCITY|-1,,,,,,,0,,,
396,,muzzle,ATTACHMENTS/FLASHHIDER,flashhidersnpr_alpha50,flashhider,icon_attachment_flashhider02,ATTACHMENTS/DESC_FLASHHIDER,PERKS/COMPLETE_THE_MARKSMAN,,,,,,0,0,-1,0,-0.5,0,regular|hardened|veteran,ATTACHMENTS/MOD_MUZZLE_FLASH|1,ATTACHMENTS/MOD_BULLET_VELOCITY|-1,,,,,,,0,,,
397,,muzzle,ATTACHMENTS/FLASHHIDER,flashhidersnpr_hdromeo,flashhider,icon_attachment_flashhider02,ATTACHMENTS/DESC_FLASHHIDER,PERKS/COMPLETE_THE_MARKSMAN,,,,,,0,0,-1,0,-0.5,0,regular|hardened|veteran,ATTACHMENTS/MOD_MUZZLE_FLASH|1,ATTACHMENTS/MOD_BULLET_VELOCITY|-1,,,,,,,0,,,
398,,muzzle,ATTACHMENTS/FLASHHIDER,flashhider_charlie725,flashhider,icon_attachment_sh_charlie725_flashhider,ATTACHMENTS/DESC_FLASHHIDER,PERKS/COMPLETE_THE_MARKSMAN,,,,,,0,0,-1,0,-0.5,0,regular|hardened|veteran,ATTACHMENTS/MOD_MUZZLE_FLASH|1,ATTACHMENTS/MOD_BULLET_VELOCITY|-1,,,,,,,0,,,
399,,muzzle,ATTACHMENTS/FLASHHIDER,flashhider_dpapa12,flashhider,icon_attachment_sh_dpapa12_flashhider,ATTACHMENTS/DESC_FLASHHIDER,PERKS/COMPLETE_THE_MARKSMAN,,,,,,0,0,-1,0,-0.5,0,regular|hardened|veteran,ATTACHMENTS/MOD_MUZZLE_FLASH|1,ATTACHMENTS/MOD_BULLET_VELOCITY|-1,,,,,,,0,,,
400,,muzzle,ATTACHMENTS/MUZZLEMELEE,muzzlemelee01,melee,icon_attachment_muzzlemelee01,ATTACHMENTS/DESC_MUZZLEMELEE,PERKS/COMPLETE_THE_MARKSMAN,,,,,,0,0,0,0,-2,-2,regular|hardened|veteran,ATTACHMENTS/MOD_MELEE_DAMAGE|1,ATTACHMENTS/MOD_ADS_RAISE_SPEED|-1,ATTACHMENTS/MOD_ADS_GUN_STEADINESS|-1,,,,,,0,,,
401,,muzzle,ATTACHMENTS/MUZZLEMELEE2,muzzlemelee02,melee2,icon_attachment_muzzlemelee02,ATTACHMENTS/DESC_MUZZLEMELEE2,PERKS/COMPLETE_THE_MARKSMAN,,,,,,0,0,0,0,-2,-2,regular|hardened|veteran,ATTACHMENTS/MOD_MELEE_DAMAGE|1,ATTACHMENTS/MOD_ADS_RAISE_SPEED|-1,ATTACHMENTS/MOD_ADS_GUN_STEADINESS|-1,,,,,,0,,,
402,,muzzle,ATTACHMENTS/MUZZLEMELEE,muzzlemelee_shtgn,melee,icon_attachment_muzzlemelee_shgn01,ATTACHMENTS/DESC_MUZZLEMELEE,PERKS/COMPLETE_THE_MARKSMAN,,,,,,0,0,0,0,-2,-2,regular|hardened|veteran,ATTACHMENTS/MOD_MELEE_DAMAGE|1,ATTACHMENTS/MOD_ADS_RAISE_SPEED|-1,ATTACHMENTS/MOD_ADS_GUN_STEADINESS|-1,,,,,,0,,,
403,,muzzle,ATTACHMENTS/MUZZLEMELEE,muzzlemelee_mike26,melee,icon_attachment_muzzlemelee_shgn01,ATTACHMENTS/DESC_MUZZLEMELEE,PERKS/COMPLETE_THE_MARKSMAN,,,,,,0,0,0,0,-2,-2,regular|hardened|veteran,ATTACHMENTS/MOD_MELEE_DAMAGE|1,ATTACHMENTS/MOD_ADS_RAISE_SPEED|-1,ATTACHMENTS/MOD_ADS_GUN_STEADINESS|-1,,,,,,0,,,
404,,muzzle,ATTACHMENTS/MUZZLEMELEE,muzzlemelee_aalpha12,melee,icon_attachment_muzzlemelee_shgn01,ATTACHMENTS/DESC_MUZZLEMELEE,PERKS/COMPLETE_THE_MARKSMAN,,,,,,0,0,0,0,-2,-2,regular|hardened|veteran,ATTACHMENTS/MOD_MELEE_DAMAGE|1,ATTACHMENTS/MOD_ADS_RAISE_SPEED|-1,ATTACHMENTS/MOD_ADS_GUN_STEADINESS|-1,,,,,,0,,,
405,,muzzle,ATTACHMENTS/MUZZLEMELEE,muzzlemelee_pstl,melee,icon_attachment_muzzlemelee_pstl01,ATTACHMENTS/DESC_MUZZLEMELEE,PERKS/COMPLETE_THE_MARKSMAN,,,,,,0,0,0,0,-2,-2,regular|hardened|veteran,ATTACHMENTS/MOD_MELEE_DAMAGE|1,ATTACHMENTS/MOD_ADS_RAISE_SPEED|-1,ATTACHMENTS/MOD_ADS_GUN_STEADINESS|-1,,,,,,0,,,
406,,muzzle,ATTACHMENTS/MUZZLEMELEE,muzzlemelee_dpapa12,melee,icon_attachment_sh_dpapa12_muzzlemelee,ATTACHMENTS/DESC_MUZZLEMELEE,PERKS/COMPLETE_THE_MARKSMAN,,,,,,0,0,0,0,-2,-2,regular|hardened|veteran,ATTACHMENTS/MOD_MELEE_DAMAGE|1,ATTACHMENTS/MOD_ADS_RAISE_SPEED|-1,ATTACHMENTS/MOD_ADS_GUN_STEADINESS|-1,,,,,,0,,,
407,,muzzle,ATTACHMENTS/MUZZLEMELEE,muzzlemelee_charlie725,melee,icon_attachment_sh_charlie725_muzzlemelee,ATTACHMENTS/DESC_MUZZLEMELEE,PERKS/COMPLETE_THE_MARKSMAN,,,,,,0,0,0,0,-2,-2,regular|hardened|veteran,ATTACHMENTS/MOD_MELEE_DAMAGE|1,ATTACHMENTS/MOD_ADS_RAISE_SPEED|-1,ATTACHMENTS/MOD_ADS_GUN_STEADINESS|-1,,,,,,0,,,
408,,muzzle,ATTACHMENTS/MUZZLEMELEE,muzzlemelee_decho,melee,icon_attachment_pi_decho_muzzlemelee,ATTACHMENTS/DESC_MUZZLEMELEE,PERKS/COMPLETE_THE_MARKSMAN,,,,,,0,0,0,0,-2,-2,regular|hardened|veteran,ATTACHMENTS/MOD_MELEE_DAMAGE|1,ATTACHMENTS/MOD_ADS_RAISE_SPEED|-1,ATTACHMENTS/MOD_ADS_GUN_STEADINESS|-1,,,,,,0,,,
409,,muzzle,ATTACHMENTS/MUZZLEMELEE,muzzlemelee01_hdromeo,melee,icon_attachment_muzzlemelee01,ATTACHMENTS/DESC_MUZZLEMELEE,PERKS/COMPLETE_THE_MARKSMAN,,,,,,0,0,0,0,-2,-2,regular|hardened|veteran,ATTACHMENTS/MOD_MELEE_DAMAGE|1,ATTACHMENTS/MOD_ADS_RAISE_SPEED|-1,ATTACHMENTS/MOD_ADS_GUN_STEADINESS|-1,,,,,,0,,,
410,,muzzle,ATTACHMENTS/CHOKE,choke,choke,icon_attachment_sh_romeo870_choke,ATTACHMENTS/DESC_CHOKE,PERKS/COMPLETE_THE_MARKSMAN,,,,,,0,0,4.5,0,-2,0,regular|hardened|veteran,ATTACHMENTS/MOD_PELLET_TIGHTNESS|1,ATTACHMENTS/MOD_DAMAGE_RANGE|1,ATTACHMENTS/MOD_ADS_RAISE_SPEED|-1,,,,,,0,,,
411,,muzzle,ATTACHMENTS/CHOKE,choke_dpapa12,choke,icon_attachment_sh_romeo870_choke,ATTACHMENTS/DESC_CHOKE,PERKS/COMPLETE_THE_MARKSMAN,,,,,,0,0,4.5,0,-2,0,regular|hardened|veteran,ATTACHMENTS/MOD_PELLET_TIGHTNESS|1,ATTACHMENTS/MOD_DAMAGE_RANGE|1,ATTACHMENTS/MOD_ADS_RAISE_SPEED|-1,,,,,,0,,,
412,,muzzle,ATTACHMENTS/CHOKE,choke_charlie725,choke,icon_attachment_sh_charlie725_choke,ATTACHMENTS/DESC_CHOKE,PERKS/COMPLETE_THE_MARKSMAN,,,,,,0,0,4.5,0,-2,0,regular|hardened|veteran,ATTACHMENTS/MOD_PELLET_TIGHTNESS|1,ATTACHMENTS/MOD_DAMAGE_RANGE|1,ATTACHMENTS/MOD_ADS_RAISE_SPEED|-1,,,,,,0,,,
413,,muzzle,ATTACHMENTS/CHOKE,choke_mike26,choke,icon_attachment_sh_romeo870_choke,ATTACHMENTS/DESC_CHOKE,PERKS/COMPLETE_THE_MARKSMAN,,,,,,0,0,4.5,0,-2,0,regular|hardened|veteran,ATTACHMENTS/MOD_PELLET_TIGHTNESS|1,ATTACHMENTS/MOD_DAMAGE_RANGE|1,ATTACHMENTS/MOD_ADS_RAISE_SPEED|-1,,,,,,0,,,
414,,muzzle,ATTACHMENTS/CHOKE,choke_aalpha12,choke,icon_attachment_sh_romeo870_choke,ATTACHMENTS/DESC_CHOKE,PERKS/COMPLETE_THE_MARKSMAN,,,,,,0,0,4.5,0,-2,0,regular|hardened|veteran,ATTACHMENTS/MOD_PELLET_TIGHTNESS|1,ATTACHMENTS/MOD_DAMAGE_RANGE|1,ATTACHMENTS/MOD_ADS_RAISE_SPEED|-1,,,,,,0,,,
415,,undermount,ATTACHMENTS/BAYONET,bayonet,meleeub,icon_attachment_ar_falpha_bayonet,ATTACHMENTS/DESC_BAYONET,PERKS/COMPLETE_THE_MARKSMAN,,,,,,0,0,0,0,-2,-2,regular|hardened|veteran,ATTACHMENTS/MOD_MELEE_DAMAGE|1,ATTACHMENTS/MOD_ADS_RAISE_SPEED|-1,ATTACHMENTS/MOD_ADS_GUN_STEADINESS|-1,,,,,,0,,,
416,,muzzle,ATTACHMENTS/BAYONET,bayonet_akilo47,melee,icon_attachment_bayonet_akilo47,ATTACHMENTS/DESC_BAYONET,PERKS/COMPLETE_THE_MARKSMAN,,,,,,0,0,0,0,-2,-2,regular|hardened|veteran,ATTACHMENTS/MOD_MELEE_DAMAGE|1,ATTACHMENTS/MOD_ADS_RAISE_SPEED|-1,ATTACHMENTS/MOD_ADS_GUN_STEADINESS|-1,,,,,,0,,,
417,,undermount,ATTACHMENTS/BAYONET,bayonetub_akilo47,meleeub,icon_attachment_bayonet_eastern_ub,ATTACHMENTS/DESC_BAYONET,PERKS/COMPLETE_THE_MARKSMAN,,,,,,0,0,0,0,-2,-2,regular|hardened|veteran,ATTACHMENTS/MOD_MELEE_DAMAGE|1,ATTACHMENTS/MOD_ADS_RAISE_SPEED|-1,ATTACHMENTS/MOD_ADS_GUN_STEADINESS|-1,,,,,,0,,,
418,,undermount,ATTACHMENTS/BAYONET,bayonet_falpha,meleeub,icon_attachment_ar_falpha_bayonet,ATTACHMENTS/DESC_BAYONET,PERKS/COMPLETE_THE_MARKSMAN,,,,,,0,0,0,0,-2,-2,regular|hardened|veteran,ATTACHMENTS/MOD_MELEE_DAMAGE|1,ATTACHMENTS/MOD_ADS_RAISE_SPEED|-1,ATTACHMENTS/MOD_ADS_GUN_STEADINESS|-1,,,,,,0,,,
419,,undermount,ATTACHMENTS/BAYONET,bayonet_kilo98,meleeub,icon_attachment_ar_falpha_bayonet,ATTACHMENTS/DESC_BAYONET,PERKS/COMPLETE_THE_MARKSMAN,,,,,,0,0,0,0,-2,-2,regular|hardened|veteran,ATTACHMENTS/MOD_MELEE_DAMAGE|1,ATTACHMENTS/MOD_ADS_RAISE_SPEED|-1,ATTACHMENTS/MOD_ADS_GUN_STEADINESS|-1,,,,,,0,,,
420,,undermount,ATTACHMENTS/BAYONET,bayonet_dpapa12,meleeub,icon_attachment_ar_falpha_bayonet,ATTACHMENTS/DESC_BAYONET,PERKS/COMPLETE_THE_MARKSMAN,,,,,,0,0,0,0,-2,-2,regular|hardened|veteran,ATTACHMENTS/MOD_MELEE_DAMAGE|1,ATTACHMENTS/MOD_ADS_RAISE_SPEED|-1,ATTACHMENTS/MOD_ADS_GUN_STEADINESS|-1,,,,,,0,,,
421,,undermount,ATTACHMENTS/GRIPANGLARGE,gripang,gripang,icon_attachment_angledgrip,ATTACHMENTS/DESC_GRIPANGLARGE,PERKS/COMPLETE_THE_MARKSMAN,,,,,,4,0,2,0,-2,3,regular|hardened|veteran,ATTACHMENTS/MOD_SUSTAINED_FIRE|1,ATTACHMENTS/MOD_ADS_SWAY_CONTROL|1,ATTACHMENTS/MOD_MOVEMENT_SPEED|-1,,,,,,0,,,
422,,undermount,ATTACHMENTS/GRIPANGLARGE,gripangsmg,gripang,icon_attachment_angledgrip,ATTACHMENTS/DESC_GRIPANGLARGE,PERKS/COMPLETE_THE_MARKSMAN,,,,,,4,0,2,0,-2,3,regular|hardened|veteran,ATTACHMENTS/MOD_SUSTAINED_FIRE|1,ATTACHMENTS/MOD_ADS_SWAY_CONTROL|1,ATTACHMENTS/MOD_MOVEMENT_SPEED|-1,,,,,,0,,,
423,,undermount,ATTACHMENTS/GRIPANGLARGE,gripang_mpapa5,gripang,icon_attachment_angledgrip,ATTACHMENTS/DESC_GRIPANGLARGE,PERKS/COMPLETE_THE_MARKSMAN,,,,,,4,0,2,0,-2,3,regular|hardened|veteran,ATTACHMENTS/MOD_SUSTAINED_FIRE|1,ATTACHMENTS/MOD_ADS_SWAY_CONTROL|1,ATTACHMENTS/MOD_MOVEMENT_SPEED|-1,,,,,,0,,,
424,,undermount,ATTACHMENTS/GRIPANGLARGE,gripanglmg,gripang,icon_attachment_angledgrip,ATTACHMENTS/DESC_GRIPANGLARGE,PERKS/COMPLETE_THE_MARKSMAN,,,,,,4,0,2,0,-2,3,regular|hardened|veteran,ATTACHMENTS/MOD_SUSTAINED_FIRE|1,ATTACHMENTS/MOD_ADS_SWAY_CONTROL|1,ATTACHMENTS/MOD_MOVEMENT_SPEED|-1,,,,,,0,,,
425,,undermount,ATTACHMENTS/GRIPANGLARGE,gripangdmr,gripang,icon_attachment_angledgrip,ATTACHMENTS/DESC_GRIPANGLARGE,PERKS/COMPLETE_THE_MARKSMAN,,,,,,4,0,2,0,-2,3,regular|hardened|veteran,ATTACHMENTS/MOD_SUSTAINED_FIRE|1,ATTACHMENTS/MOD_ADS_SWAY_CONTROL|1,ATTACHMENTS/MOD_MOVEMENT_SPEED|-1,,,,,,0,,,
426,,undermount,ATTACHMENTS/GRIPANGLARGE,gripangshtgn,gripang,icon_attachment_angledgrip,ATTACHMENTS/DESC_GRIPANGLARGE,PERKS/COMPLETE_THE_MARKSMAN,,,,,,4,0,2,0,-2,3,regular|hardened|veteran,ATTACHMENTS/MOD_SUSTAINED_FIRE|1,ATTACHMENTS/MOD_ADS_SWAY_CONTROL|1,ATTACHMENTS/MOD_MOVEMENT_SPEED|-1,,,,,,0,,,
427,,undermount,ATTACHMENTS/GRIPANGLARGE,gripang_akilo47,gripang,icon_attachment_angledgrip,ATTACHMENTS/DESC_GRIPANGLARGE,PERKS/COMPLETE_THE_MARKSMAN,,,,,,4,0,2,0,-2,3,regular|hardened|veteran,ATTACHMENTS/MOD_SUSTAINED_FIRE|1,ATTACHMENTS/MOD_ADS_SWAY_CONTROL|1,ATTACHMENTS/MOD_MOVEMENT_SPEED|-1,,,,,,0,,,
428,,undermount,ATTACHMENTS/GRIPANGLARGE,gripang_asierra12,gripang,icon_attachment_angledgrip,ATTACHMENTS/DESC_GRIPANGLARGE,PERKS/COMPLETE_THE_MARKSMAN,,,,,,4,0,2,0,-2,3,regular|hardened|veteran,ATTACHMENTS/MOD_SUSTAINED_FIRE|1,ATTACHMENTS/MOD_ADS_SWAY_CONTROL|1,ATTACHMENTS/MOD_MOVEMENT_SPEED|-1,,,,,,0,,,
429,,undermount,ATTACHMENTS/GRIPANGLARGE,gripang_kilo433,gripang,icon_attachment_angledgrip,ATTACHMENTS/DESC_GRIPANGLARGE,PERKS/COMPLETE_THE_MARKSMAN,,,,,,4,0,2,0,-2,3,regular|hardened|veteran,ATTACHMENTS/MOD_SUSTAINED_FIRE|1,ATTACHMENTS/MOD_ADS_SWAY_CONTROL|1,ATTACHMENTS/MOD_MOVEMENT_SPEED|-1,,,,,,0,,,
430,,undermount,ATTACHMENTS/GRIPANGLARGE,gripang_mcharlie,gripang,icon_attachment_angledgrip,ATTACHMENTS/DESC_GRIPANGLARGE,PERKS/COMPLETE_THE_MARKSMAN,,,,,,4,0,2,0,-2,3,regular|hardened|veteran,ATTACHMENTS/MOD_SUSTAINED_FIRE|1,ATTACHMENTS/MOD_ADS_SWAY_CONTROL|1,ATTACHMENTS/MOD_MOVEMENT_SPEED|-1,,,,,,0,,,
431,,undermount,ATTACHMENTS/GRIPANGLARGE,gripang_mike4,gripang,icon_attachment_angledgrip,ATTACHMENTS/DESC_GRIPANGLARGE,PERKS/COMPLETE_THE_MARKSMAN,,,,,,4,0,2,0,-2,3,regular|hardened|veteran,ATTACHMENTS/MOD_SUSTAINED_FIRE|1,ATTACHMENTS/MOD_ADS_SWAY_CONTROL|1,ATTACHMENTS/MOD_MOVEMENT_SPEED|-1,,,,,,0,,,
432,,undermount,ATTACHMENTS/GRIPANGLARGE,gripang_sierra552,gripang,icon_attachment_angledgrip,ATTACHMENTS/DESC_GRIPANGLARGE,PERKS/COMPLETE_THE_MARKSMAN,,,,,,4,0,2,0,-2,3,regular|hardened|veteran,ATTACHMENTS/MOD_SUSTAINED_FIRE|1,ATTACHMENTS/MOD_ADS_SWAY_CONTROL|1,ATTACHMENTS/MOD_MOVEMENT_SPEED|-1,,,,,,0,,,
433,,undermount,ATTACHMENTS/GRIPANGLARGE,gripang_tango21,gripang,icon_attachment_angledgrip,ATTACHMENTS/DESC_GRIPANGLARGE,PERKS/COMPLETE_THE_MARKSMAN,,,,,,4,0,2,0,-2,3,regular|hardened|veteran,ATTACHMENTS/MOD_SUSTAINED_FIRE|1,ATTACHMENTS/MOD_ADS_SWAY_CONTROL|1,ATTACHMENTS/MOD_MOVEMENT_SPEED|-1,,,,,,0,,,
434,,undermount,ATTACHMENTS/GRIPANGLARGE,gripang_valpha,gripang,icon_attachment_angledgrip,ATTACHMENTS/DESC_GRIPANGLARGE,PERKS/COMPLETE_THE_MARKSMAN,,,,,,4,0,2,0,-2,3,regular|hardened|veteran,ATTACHMENTS/MOD_SUSTAINED_FIRE|1,ATTACHMENTS/MOD_ADS_SWAY_CONTROL|1,ATTACHMENTS/MOD_MOVEMENT_SPEED|-1,,,,,,0,,,
435,,undermount,ATTACHMENTS/GRIPANGLARGE,gripang_augolf,gripang,icon_attachment_angledgrip,ATTACHMENTS/DESC_GRIPANGLARGE,PERKS/COMPLETE_THE_MARKSMAN,,,,,,4,0,2,0,-2,3,regular|hardened|veteran,ATTACHMENTS/MOD_SUSTAINED_FIRE|1,ATTACHMENTS/MOD_ADS_SWAY_CONTROL|1,ATTACHMENTS/MOD_MOVEMENT_SPEED|-1,,,,,,0,,,
436,,undermount,ATTACHMENTS/GRIPANGLARGE,gripang_charlie9,gripang,icon_attachment_angledgrip_charlie9,ATTACHMENTS/DESC_GRIPANGLARGE,PERKS/COMPLETE_THE_MARKSMAN,,,,,,4,0,2,0,-2,3,regular|hardened|veteran,ATTACHMENTS/MOD_SUSTAINED_FIRE|1,ATTACHMENTS/MOD_ADS_SWAY_CONTROL|1,ATTACHMENTS/MOD_MOVEMENT_SPEED|-1,,,,,,0,,,
437,,undermount,ATTACHMENTS/GRIPANGLARGE,gripang_dpapa12,gripang,icon_attachment_angledgrip,ATTACHMENTS/DESC_GRIPANGLARGE,PERKS/COMPLETE_THE_MARKSMAN,,,,,,4,0,2,0,-2,3,regular|hardened|veteran,ATTACHMENTS/MOD_SUSTAINED_FIRE|1,ATTACHMENTS/MOD_ADS_SWAY_CONTROL|1,ATTACHMENTS/MOD_MOVEMENT_SPEED|-1,,,,,,0,,,
438,,undermount,ATTACHMENTS/GRIPANGLARGE,gripang_oscar12,gripang,icon_attachment_sh_oscar12_sidegripang,ATTACHMENTS/DESC_GRIPANGLARGE,PERKS/COMPLETE_THE_MARKSMAN,,,,,,4,0,2,0,-2,3,regular|hardened|veteran,ATTACHMENTS/MOD_SUSTAINED_FIRE|1,ATTACHMENTS/MOD_ADS_SWAY_CONTROL|1,ATTACHMENTS/MOD_MOVEMENT_SPEED|-1,,,,,,0,,,
439,,undermount,ATTACHMENTS/GRIPANGLARGE,gripang_romeo870,gripang,icon_attachment_angledgrip,ATTACHMENTS/DESC_GRIPANGLARGE,PERKS/COMPLETE_THE_MARKSMAN,,,,,guardrail,4,0,2,0,-2,3,regular|hardened|veteran,ATTACHMENTS/MOD_SUSTAINED_FIRE|1,ATTACHMENTS/MOD_ADS_SWAY_CONTROL|1,ATTACHMENTS/MOD_MOVEMENT_SPEED|-1,,,,,,0,,,
440,,undermount,ATTACHMENTS/GRIPANGLARGE,gripang_charlie725,gripang,icon_attachment_angledgrip,ATTACHMENTS/DESC_GRIPANGLARGE,PERKS/COMPLETE_THE_MARKSMAN,,,,,,4,0,2,0,-2,3,regular|hardened|veteran,ATTACHMENTS/MOD_SUSTAINED_FIRE|1,ATTACHMENTS/MOD_ADS_SWAY_CONTROL|1,ATTACHMENTS/MOD_MOVEMENT_SPEED|-1,,,,,,0,,,
441,,undermount,ATTACHMENTS/GRIPANGLARGE,gripang_aalpha12,gripang,icon_attachment_angledgrip,ATTACHMENTS/DESC_GRIPANGLARGE,PERKS/COMPLETE_THE_MARKSMAN,,,,,,4,0,2,0,-2,3,regular|hardened|veteran,ATTACHMENTS/MOD_SUSTAINED_FIRE|1,ATTACHMENTS/MOD_ADS_SWAY_CONTROL|1,ATTACHMENTS/MOD_MOVEMENT_SPEED|-1,,,,,,0,,,
442,,undermount,ATTACHMENTS/GRIPSIDE_PKILO,gripside3_slima,gripang,icon_attachment_lm_pkilo_sidegrip,ATTACHMENTS/DESC_GRIPANGSMALL_SLIMA,PERKS/COMPLETE_THE_MARKSMAN,,,,,,1,0,1,0,-1,6,regular|hardened|veteran,ATTACHMENTS/MOD_ADS_SWAY_CONTROL|1,ATTACHMENTS/MOD_MOVEMENT_SPEED|-1,,,,,,,0,,,
